,dot_name,population,latitude,longitude,area
53,nigeria:borno:biu:yawi,11.074369430541992,10.588037771096799,12.223631276317011,0.0033563774538878655
54,nigeria:borno:biu:garubula,38.665645599365234,10.721380537269752,11.983987344469199,0.04961588311587568
55,nigeria:borno:biu:dugja,18.224912643432617,10.631515811770416,12.128059405467173,0.0058935600599258585
56,nigeria:borno:biu:gunda,21.831527709960938,10.842697322374024,11.812716381399065,0.039772427116932296
57,nigeria:borno:biu:zarawuyaki,24.509899139404297,10.67385934244139,12.229557311944841,0.014092600609332956
58,nigeria:borno:chibok:mbalala,11.724536895751953,10.759222203937451,12.85181577774392,0.01497561004996021
59,nigeria:borno:chibok:likama,2.7050061225891113,10.911791438606336,12.858510002303404,0.0023347242669460033
60,nigeria:borno:chibok:garu,2.1006646156311035,10.857174541603078,12.860431698053153,0.002019191270023148
61,nigeria:borno:chibok:korongillum,12.483646392822266,10.87235849643319,12.690410148327862,0.019095747568422528
62,nigeria:borno:chibok:kurbumbulla,14.1538724899292,10.903770303891438,12.952070120287807,0.017699403837789538
63,nigeria:borno:chibok:pemi,4.296302795410156,10.784765798267852,12.940452655276351,0.004668478639447953
64,nigeria:borno:chibok:gatamarwa,5.344907283782959,10.71817339601831,12.95990324778833,0.006392788403145656
65,nigeria:borno:chibok:shikarkir,5.823652267456055,10.778871102630465,12.747288591488728,0.006131912006051704
66,nigeria:borno:chibok:whuntaku,7.727082252502441,10.880916982943587,12.798715232487927,0.011206223866344876
67,nigeria:borno:chibok:mboakwa,5.4526824951171875,10.960774140149228,12.756064634951878,0.00598505326467999
68,nigeria:borno:chibok:kautakari,9.252912521362305,10.839773930440375,13.022144073312418,0.014050787575276974
69,nigeria:borno:damboa:ajigin b,10.428254127502441,11.246587254016209,12.271955876247604,0.020530942528903556
70,nigeria:borno:damboa:nzuba wayaram,20.935752868652344,11.106020434042861,12.718049706481779,0.017329574713297324
71,nigeria:borno:damboa:damboa,15.340814590454102,11.22814377372895,12.736834334291956,0.01284055969939693
72,nigeria:borno:damboa:mulgoi kobchi,32.559288024902344,11.155627257244038,13.123211988016692,0.05677999023342173
73,nigeria:borno:damboa:ajigin a,27.81730079650879,11.117138219389213,12.296778355306893,0.05537068932587616
74,nigeria:borno:damboa:bego yerwa,23.843488693237305,11.19127769107523,12.88700858087596,0.04150144609461187
75,nigeria:borno:damboa:gumsuri,25.681764602661133,11.037282159493175,12.968221112361952,0.05967573041353824
76,nigeria:borno:damboa:azir multe,41.12269973754883,10.916080566451269,12.53722479811416,0.06588552584941341
77,nigeria:borno:damboa:kafa mafi,16.11942481994629,11.312194449931441,12.375121643808846,0.025760155002658616
78,nigeria:borno:damboa:wawa korede,23.727304458618164,11.14577248911493,12.536191336687766,0.04149063754991422
79,nigeria:borno:dikwa:gajibo,13.922321319580078,12.111230519994052,13.996605114689991,0.007463256793150186
80,nigeria:borno:dikwa:dikwa,17.824695587158203,12.045812313487861,13.9191018879896,0.008019535119503651
81,nigeria:borno:dikwa:mudu kaza,27.83246421813965,11.991648210939934,14.234162827064655,0.022385669745296655
82,nigeria:borno:dikwa:muliye,12.854530334472656,11.829119682540924,13.987201285481945,0.019849785336993164
83,nigeria:borno:dikwa:mala maja,13.330756187438965,11.936982525318632,14.081871966375783,0.01421989676595492
84,nigeria:borno:dikwa:magarta,18.976072311401367,11.853591242659219,14.178810933697752,0.024465655361212903
85,nigeria:borno:dikwa:afuye,6.461787223815918,11.948780935698814,14.019791468077914,0.007562954829547955
86,nigeria:borno:dikwa:ufaye,3.121338129043579,12.001596344849899,13.966339224148506,0.002042042973364801
87,nigeria:borno:dikwa:ngudoram,6.421615123748779,12.042995654174849,13.997378551703436,0.00560416014584135
88,nigeria:borno:dikwa:boboshe,19.373180389404297,11.871802169803829,13.884802611212377,0.026846833515860535
89,nigeria:borno:gubio:ardimini,15.540434837341309,12.483149938198855,12.660481269963618,0.02284406928191584
90,nigeria:borno:gubio:gazabure,25.559036254882812,12.8692707794099,12.825766018147757,0.041022428746899375
91,nigeria:borno:gubio:felo,12.28095817565918,12.694856219716689,13.0018553400935,0.021944064461867474
92,nigeria:borno:gubio:zowo,29.07950210571289,12.702079894772604,12.822577646311123,0.038326249358032444
93,nigeria:borno:gubio:kingowa,14.068340301513672,12.569046635730576,12.876140539916053,0.018767036153474505
94,nigeria:borno:gubio:ngetra,45.5158805847168,12.678295862316903,12.637319714356519,0.040881807739275355
95,nigeria:borno:gubio:dabira,10.00602912902832,12.607305587275569,12.521591594239153,0.01446149243715677
96,nigeria:borno:gubio:gubio ii,21.995956420898438,12.54975116914871,12.762612932670375,0.008996552940923538
97,nigeria:borno:gubio:gubio i,19.626672744750977,12.428195525183092,12.83422967101187,0.01803147010921224
98,nigeria:borno:gubio:gamawo,2.8973398208618164,12.564938636046223,12.461053366420101,0.0036559141614382618
99,nigeria:borno:guzamala:wamiri,8.170364379882812,12.768836706838469,13.400426386723417,0.024184942506451507
100,nigeria:borno:guzamala:guworam,10.083744049072266,12.7155323606812,13.528639189466942,0.008494485162306858
101,nigeria:borno:guzamala:mairari,6.757575988769531,12.640673483244639,13.398391418724785,0.00765552234699933
102,nigeria:borno:guzamala:guzamala east,5.054399013519287,12.68959992367268,13.346175094361458,0.0059703662324144535
103,nigeria:borno:guzamala:kingarwa,6.0425896644592285,12.610092332812396,13.429623086192302,0.008657459237629832
104,nigeria:borno:guzamala:gudumbali west,24.835880279541016,13.030790965011239,13.001546837810592,0.05021553111731468
105,nigeria:borno:guzamala:gudumbali east,31.975255966186523,12.954610052511931,13.3030441003548,0.06189380615880795
106,nigeria:borno:guzamala:moduri,9.344522476196289,12.875319886012319,13.034597222882443,0.030407332119280463
107,nigeria:borno:guzamala:aduwa,8.588753700256348,12.81309799450448,13.232812415974477,0.019262371858034782
108,nigeria:borno:guzamala:guzamala west,4.8069376945495605,12.679343098678894,13.2637734395026,0.008408120364584472
109,nigeria:borno:gwoza:ashigashiya,3.5904316902160645,11.142654546638612,13.852113247423492,0.0020826094834157857
110,nigeria:borno:gwoza:wala warabe dure,60.163177490234375,11.240360724428163,13.671185181492213,0.04078184353987986
111,nigeria:borno:gwoza:chikide jahode,6.571949005126953,11.053554470980163,13.789179724555668,0.0038046947608449677
112,nigeria:borno:gwoza:pulka bokko,30.866405487060547,11.244437108255939,13.807519335717734,0.01637591010227482
113,nigeria:borno:gwoza:ngoshe,3.60581636428833,11.132188318866206,13.792180487195992,0.0013670110378795064
114,nigeria:borno:gwoza:hausari,3.414980173110962,11.075684641800477,13.696508370041583,0.0002554007611529118
115,nigeria:borno:gwoza:kirawa jimin,28.11929702758789,11.251192586623116,13.908886890845615,0.01670871155988908
116,nigeria:borno:gwoza:guduf a&b,7.560952186584473,11.091953678743058,13.735581473695774,0.0035919230851627158
117,nigeria:borno:gwoza:gava agapalwa,8.851520538330078,11.103827309077872,13.802699063363713,0.003968833925489176
118,nigeria:borno:gwoza:bita izge,119.2203598022461,11.163135390490101,13.364740135798897,0.14525568335941452
119,nigeria:borno:gwoza:kuranabasa,9.972455978393555,10.988172757898793,13.72795425072027,0.011627251949340764
120,nigeria:borno:gwoza:bulabulin,21.63343620300293,11.105647975233142,13.643885410776486,0.007122673188345214
121,nigeria:borno:gwoza:hambagda limankara jaje,54.90361785888672,11.030085058021447,13.550745968520673,0.043730366496740544
122,nigeria:borno:hawul:kwaya bura,9.695537567138672,10.495444249969468,12.114786289481355,0.00783769851968686
123,nigeria:borno:hawul:marama kidang,7.878955841064453,10.41922397736018,12.152963374816267,0.00526528889378805
124,nigeria:borno:hawul:kwajaffa,23.892436981201172,10.516492805636837,12.483228222128218,0.03187521763514202
125,nigeria:borno:hawul:hizhi bwala,7.6068434715271,10.539597613556715,12.327370665221116,0.0059808503546549124
126,nigeria:borno:hawul:shaffa,5.432801723480225,10.505475820046362,12.361911953397591,0.0036478564132876937
127,nigeria:borno:hawul:gwanzang,15.916400909423828,10.346143971276483,12.082457474157462,0.02203223917591965
128,nigeria:borno:hawul:grim damchoba,17.52030372619629,10.57001109919296,12.04793668752219,0.02073840601325968
129,nigeria:borno:hawul:kidda,7.941044330596924,10.58568824629034,12.279552284180307,0.007819978262088495
130,nigeria:borno:hawul:sakwa hema,12.951789855957031,10.520567333739422,12.185747702760388,0.007859643636723056
131,nigeria:borno:hawul:bilingwi,6.663589000701904,10.5021708120851,12.259732625090853,0.003408842981304668
132,nigeria:borno:hawul:pama waitam,7.46290397644043,10.416343529880445,12.234356184981953,0.01253551185073623
133,nigeria:borno:hawul:puba vidau,13.898406982421875,10.39737903540067,12.370839226029682,0.025153013335835403
134,nigeria:borno:jere:maimusari,9.958087921142578,11.830173292420715,13.183491582597108,0.0001489787060437349
135,nigeria:borno:jere:khaddamari,12.446205139160156,11.955615892505412,13.247931683900383,0.0058101863090282355
136,nigeria:borno:jere:dusuman,27.299715042114258,11.880540776750324,13.251973832654759,0.004252940471033383
137,nigeria:borno:jere:old maiduguri,26.737815856933594,11.900308097591477,13.170080016076042,0.002818215389216807
138,nigeria:borno:jere:mashamari,34.852020263671875,11.85099678087734,13.191910992333147,0.0007125905823139374
139,nigeria:borno:jere:mairi,52.37084197998047,11.805947044024954,13.212147870020654,0.002406739162551539
140,nigeria:borno:jere:gomari,33.72957229614258,11.825479972566104,13.080234107199463,0.0005110174298098352
141,nigeria:borno:jere:tuba,16.817869186401367,12.083824028740231,13.146842162241157,0.02338965933216472
142,nigeria:borno:jere:gongulong,51.58856201171875,11.952207654499846,13.152225438169664,0.01293179642272313
143,nigeria:borno:jere:dala,24.103540420532227,11.767165344167582,13.065376249742373,0.00458965510776298
144,nigeria:borno:jere:alau,14.723785400390625,11.739765104383547,13.228170451998636,0.004737336966571855
145,nigeria:borno:jere:galtimari,59.6793212890625,11.771018159300816,13.143628930991813,0.0035191350107813724
146,nigeria:borno:kaga:dogoma jalori,4.7541728019714355,11.474753439122141,12.478714337793088,0.012639423393945519
147,nigeria:borno:kaga:foi,27.407934188842773,11.37226558955813,12.633027940247022,0.08278801866946477
148,nigeria:borno:kaga:tobolo,5.435939788818359,11.565601462184016,12.569403199554761,0.008645910988031413
149,nigeria:borno:kaga:galangi,1.4492485523223877,11.53718489817395,12.51090201259115,0.002313250879455251
150,nigeria:borno:kaga:borgozo,5.489109992980957,11.639165798839578,12.671851393356665,0.027222311634068748
151,nigeria:borno:kaga:marguba,8.785326957702637,11.719622509516956,12.581023460258532,0.01492669888583404
152,nigeria:borno:kaga:mainok,6.66574764251709,11.814520507281378,12.635782927219628,0.00926131273502359
153,nigeria:borno:kaga:shetimare,9.876640319824219,11.447799899584195,12.35676213513246,0.02557154678334478
154,nigeria:borno:kaga:wassaram,4.953107833862305,11.641562618205606,12.328361158125526,0.005807619337426073
155,nigeria:borno:kaga:karagawaru,8.66076946258545,11.901227842306938,12.538009554520146,0.028159254012816715
156,nigeria:borno:kaga:benisheikh,8.460823059082031,11.807628968320927,12.494095744672157,0.009645476622149022
157,nigeria:borno:kaga:dongo,2.6601598262786865,11.597122723204155,12.450060435946192,0.004977339921970837
158,nigeria:borno:kaga:ngamdu,21.246910095214844,11.81644224680417,12.310583852663308,0.04069264418605012
159,nigeria:borno:kaga:guwo,3.6774468421936035,11.643999811208754,12.502296294104823,0.008376100706142434
160,nigeria:borno:kaga:wajiro,7.596714019775391,11.699560469438287,12.417989353883312,0.021972085148927817
161,nigeria:borno:kala/balge:jarawa,11.733510971069336,11.915725432587475,14.347798962288815,0.025145014313113334
162,nigeria:borno:kala/balge:moholo,1.7558856010437012,12.246947736904538,14.438894261884839,0.003973586879741059
163,nigeria:borno:kala/balge:jilbe,7.2398362159729,11.885304438000444,14.596596422990505,0.011326998364333069
164,nigeria:borno:kala/balge:komakandi,6.531248092651367,11.95533578768559,14.571212333276522,0.012357398618652395
165,nigeria:borno:kala/balge:kilumaga,2.1679797172546387,12.183471821790242,14.597941055397387,0.005745677796616697
166,nigeria:borno:kala/balge:mada,68.17961883544922,11.69550576983066,14.450288147131484,0.13393334755231207
167,nigeria:borno:kala/balge:rann,7.906135082244873,12.32373145087298,14.403226568781768,0.012528703410299998
168,nigeria:borno:kala/balge:kala,20.796146392822266,12.089771230428005,14.474004466320912,0.041283300479412297
169,nigeria:borno:kala/balge:sigal karche,4.1640448570251465,12.264742113287562,14.511563639629621,0.0074508807054435786
170,nigeria:borno:kala/balge:daima,3.699410915374756,12.16855857469984,14.560834595514313,0.00781766718965343
171,nigeria:borno:konduga:yajiwa,31.03730583190918,11.849901697669168,13.087494618768503,0.0006846653411086354
172,nigeria:borno:konduga:jakana,22.121065139770508,11.826933856306125,12.781760863425177,0.06227576131256769
173,nigeria:borno:konduga:kawuri,12.264458656311035,11.576872931145052,13.591110425062938,0.017489526148592158
174,nigeria:borno:konduga:malari,0.07394131273031235,11.66440604637489,13.389710203147775,2.0172385047237743e-05
175,nigeria:borno:konduga:auno,58.35210037231445,11.911767226778222,13.005769119409186,0.03533623070516391
176,nigeria:borno:konduga:dalwa,59.63426208496094,11.513192098892935,13.037991353636457,0.20915155479942119
177,nigeria:borno:konduga:konduga,4.6570658683776855,11.65690276013429,13.44384260400506,0.005652075600710543
178,nigeria:borno:konduga:ajiri,21.441743850708008,11.661371519818443,13.225171514967377,0.02987176022447215
179,nigeria:borno:konduga:yabal,32.1494026184082,11.55507576867392,13.464667743296808,0.07384847321246944
180,nigeria:borno:konduga:dalori,14.479700088500977,11.755527170185893,13.284831617581165,0.006568145323347626
181,nigeria:borno:konduga:yale,0.6903399229049683,11.65809942962797,13.40728630003111,0.00015250792017660816
182,nigeria:borno:kukawa:barwati,3.113797903060913,12.975874722579888,13.791974807379287,0.007834536567315937
183,nigeria:borno:kukawa:kauwa,11.595928192138672,12.960321450032222,13.713536421744639,0.006020134752396253
184,nigeria:borno:kukawa:doro,35.554298400878906,13.301569677440837,13.771633199992126,0.08925695650140247
185,nigeria:borno:kukawa:bundur,5.183513164520264,12.894138409053866,13.724808026620314,0.0057085320343950585
186,nigeria:borno:kukawa:dogoshi,8.604829788208008,12.859541825404111,13.674255231083508,0.004116171999775861
187,nigeria:borno:kukawa:kukawa,50.0576286315918,12.967083311546528,13.60027429889367,0.05059846991180697
188,nigeria:borno:kukawa:kekeno,16.9847354888916,12.816897448768405,13.762206526082503,0.019418029105268964
189,nigeria:borno:kukawa:baga,26.700517654418945,13.089761992277525,13.913888812233184,0.03345163901284348
190,nigeria:borno:kukawa:alagarno,39.039634704589844,13.158151389722544,13.575746040107346,0.07522118436616784
191,nigeria:borno:kukawa:yoyo,15.578466415405273,12.786999266278556,13.602785261588018,0.016007397836002135
192,nigeria:borno:kwaya kusar:kubuku,6.294778823852539,10.443593873918362,11.962021880947258,0.004805549281533039
193,nigeria:borno:kwaya kusar:peta,4.826746463775635,10.349972167397985,11.912179282816036,0.0026805673221069167
194,nigeria:borno:kwaya kusar:bila gusi,8.664789199829102,10.412324684887196,12.013081248640999,0.006038183567531229
195,nigeria:borno:kwaya kusar:guwal,4.647831916809082,10.543236906522484,11.925373179406671,0.0022872442476383516
196,nigeria:borno:kwaya kusar:wada,5.728605270385742,10.38363148383329,11.958004096586983,0.00350473149289212
197,nigeria:borno:kwaya kusar:gongdi,4.607324600219727,10.536609492287106,11.968895730195369,0.0037252260499485894
198,nigeria:borno:kwaya kusar:wawa,3.052034378051758,10.47094181391653,11.924922670315947,0.004576149451325413
199,nigeria:borno:kwaya kusar:yimirdalang,9.909313201904297,10.367646323647826,11.866232898717666,0.007060607169402083
200,nigeria:borno:kwaya kusar:kurba gayi,11.662147521972656,10.463610525303311,11.795847881047434,0.0119595771112234
201,nigeria:borno:kwaya kusar:kwaya kusar,16.20394515991211,10.553292878996851,11.848760940786665,0.01902763692589688
202,nigeria:borno:mafa:loskuri,13.181312561035156,11.823251623442706,13.41155056816119,0.02444699068891147
203,nigeria:borno:mafa:laje,13.889347076416016,12.157693992363033,13.463031781737271,0.025349213272487993
204,nigeria:borno:mafa:koshebe,5.923985004425049,11.999236956647037,13.331496935444294,0.008209151116659694
205,nigeria:borno:mafa:ajiri,9.890678405761719,11.835881150097103,13.669335058502389,0.0389029980937046
206,nigeria:borno:mafa:masu,20.352127075195312,12.134618804816306,13.308615773164554,0.030396090166295034
207,nigeria:borno:mafa:mafa,22.186805725097656,11.975953737900085,13.547796157144731,0.04128229238839321
208,nigeria:borno:mafa:limanti,16.33765983581543,11.948865725473803,13.416864262098777,0.026497334445957976
209,nigeria:borno:mafa:gawa,12.020613670349121,11.882714585876181,13.790222836513417,0.022948712936671577
210,nigeria:borno:mafa:ma'afa,7.157814979553223,12.140664613615838,13.712884494740345,0.015378602082984624
211,nigeria:borno:mafa:zengebe,8.865872383117676,12.05466476210447,13.646047443191305,0.017572234357793065
212,nigeria:borno:mafa:tamsum gamdua,21.35235023498535,11.82994419831333,13.279728784929983,0.007186347384857766
213,nigeria:borno:mafa:mujigine,13.722024917602539,12.096545186559156,13.815436424405426,0.02376282493609624
214,nigeria:borno:magumeri:ngamma,7.212948799133301,12.351278852522842,12.693712739220706,0.018279986159720873
215,nigeria:borno:magumeri:ardoram,6.528134346008301,12.200840681069362,12.680187968755758,0.020745588802668774
216,nigeria:borno:magumeri:kupti,7.008140563964844,12.371935056687002,12.565272417566353,0.012317186450072404
217,nigeria:borno:magumeri:furram,6.432966709136963,12.2881460596905,12.80191321552201,0.014843520834893292
218,nigeria:borno:magumeri:kalizoram,30.349153518676758,12.085055742042766,12.443790720768545,0.09400674998121158
219,nigeria:borno:magumeri:hoyo chingua,22.322437286376953,12.03417813390944,12.931926812097016,0.02232899981801862
220,nigeria:borno:magumeri:ayi yasku,2.799516439437866,11.938064561637658,12.86853328591561,0.009898671799236657
221,nigeria:borno:magumeri:borno yesu,31.74774932861328,12.200754041315188,12.486186294553285,0.07091810075840321
222,nigeria:borno:magumeri:magumeri,15.79759693145752,12.09748123575121,12.779431557463568,0.01593074305453266
223,nigeria:borno:magumeri:ngulabamma,9.073515892028809,12.440660471653791,12.440763652079099,0.03386878686237463
224,nigeria:borno:magumeri:gajiganna,21.925683975219727,12.249212308113142,13.085000564390437,0.02009436234260349
225,nigeria:borno:magumeri:titiwa,16.34130096435547,12.209511013611841,12.951931083254964,0.043183684691001964
226,nigeria:borno:magumeri:kareram,3.345891237258911,12.177330554568647,12.788906920033368,0.005871551855765867
227,nigeria:borno:marte:a lawant,6.043094635009766,12.249769640422874,13.730948404517417,0.008558783609070336
228,nigeria:borno:marte:kulli,8.938411712646484,12.30343447530994,13.616725263118294,0.010753939624318198
229,nigeria:borno:marte:badairi,6.289829254150391,12.594059105023158,13.880905037457069,0.015612898891854798
230,nigeria:borno:marte:musune,9.148362159729004,12.261412700974278,13.943685145348875,0.00958014860446546
231,nigeria:borno:marte:marte,15.084897994995117,12.3557252145894,13.88254377044909,0.01786811155775167
232,nigeria:borno:marte:gumna,5.775336742401123,12.21095027073113,13.624219157504266,0.008839496713042183
233,nigeria:borno:marte:zaga,6.8321332931518555,12.532954021108546,13.926039578532416,0.01577922136756832
234,nigeria:borno:marte:ala,14.622404098510742,12.186114258480494,13.886852431010857,0.010926711642342764
235,nigeria:borno:marte:njine,11.988022804260254,12.2740650514661,13.83045374474858,0.0074721816783222955
236,nigeria:borno:marte:muwalli,7.502690315246582,12.346619317391303,13.7374702562912,0.012205733309411826
237,nigeria:borno:marte:kabulawa,7.682688236236572,12.272153755468496,13.518986348171962,0.01007101714863079
238,nigeria:borno:marte:borsori,9.415996551513672,12.457375082849575,13.795984345844897,0.014584928166880552
239,nigeria:borno:marte:kirenowa,5.972458839416504,12.501928281665691,13.985602100182394,0.01605382950124895
240,nigeria:borno:mobbar:layi,10.813770294189453,12.899135877283479,12.636459804940207,0.017614092843339563
241,nigeria:borno:mobbar:zari,15.430586814880371,13.080695401617879,12.737217721878727,0.03679263435091856
242,nigeria:borno:mobbar:gashigar,16.494497299194336,13.204114408546532,12.844382783168497,0.033830240766292534
243,nigeria:borno:mobbar:bogum,13.388151168823242,13.277860455561955,12.939189768553733,0.03563411841905606
244,nigeria:borno:mobbar:duji,12.347577095031738,13.186298945578573,12.589333115307724,0.013545674806140315
245,nigeria:borno:mobbar:asaga,9.101344108581543,13.28233459788138,12.729523487508246,0.012145377724293693
246,nigeria:borno:mobbar:kareto,16.674354553222656,12.859252230820758,12.514012963477676,0.030436318844472284
247,nigeria:borno:mobbar:damasak,9.9468412399292,13.109825971091967,12.522104863182703,0.0019798027024921297
248,nigeria:borno:mobbar:chamba,22.188827514648438,13.049566684661887,12.59371136496835,0.03181485446108012
249,nigeria:borno:mobbar:zanna umarti,14.424903869628906,13.0323576162605,12.465799352053903,0.010344877206249948
250,nigeria:borno:monguno:ngurno,25.91175079345703,12.86885347364355,13.912964183760103,0.08300512061436167
251,nigeria:borno:monguno:wulo,20.675979614257812,12.505962216627294,13.512665285976322,0.018766191635242763
252,nigeria:borno:monguno:zulum,1.9124773740768433,12.489003661389274,13.371785776443055,0.003588522276370295
253,nigeria:borno:monguno:mofio,17.02761459350586,12.325767866111612,13.37879385112019,0.01925225426855445
254,nigeria:borno:monguno:mintar,31.410297393798828,12.675057829501764,13.926154255049749,0.0700238150869931
255,nigeria:borno:monguno:yele,10.074241638183594,12.393600422461562,13.60494190643465,0.01719010993356864
256,nigeria:borno:monguno:mandala,6.909201622009277,12.52170376256676,13.609686263581773,0.006155737054073157
257,nigeria:borno:monguno:sure,12.548446655273438,12.408382295038354,13.42777119496752,0.012293907527023081
258,nigeria:borno:monguno:monguno,23.862314224243164,12.664626083217572,13.567824293041634,0.010782665448884093
259,nigeria:borno:monguno:kaguram,21.15994644165039,12.619353722751274,13.671856066186512,0.018921651298905107
260,nigeria:borno:monguno:kumalia,5.6949462890625,12.54369357894506,13.451541056845729,0.00706329651510243
261,nigeria:borno:monguno:damakuli,5.639364242553711,12.26393236740274,13.413447708694981,0.005077938055722802
262,nigeria:borno:maiduguri:mafoni,9.227882385253906,11.84953878391562,13.149118144505234,6.8223875422861e-05
263,nigeria:borno:maiduguri:limanti,7.682232856750488,11.84562182601423,13.163671520020827,5.83441308158383e-05
264,nigeria:borno:maiduguri:shehuri south,4.002236366271973,11.844642975785478,13.158641014931916,2.7520186116767893e-05
